Delivery Start (CET);Delivery End (CET);NO3 Price (NOK);NO4 Price (NOK);SE1 Price (NOK)
22.06.2024 11:00:00;22.06.2024 12:00:00;269.21;269.21;41.58
22.06.2024 12:00:00;22.06.2024 13:00:00;239.8;239.8;30.65
22.06.2024 13:00:00;22.06.2024 14:00:00;227.41;227.41;1.13
22.06.2024 14:00:00;22.06.2024 15:00:00;224.93;224.93;2.48
22.06.2024 15:00:00;22.06.2024 16:00:00;231.13;231.13;41.7
22.06.2024 16:00:00;22.06.2024 17:00:00;224.93;224.93;132.3
22.06.2024 17:00:00;22.06.2024 18:00:00;395.31;395.31;395.31
22.06.2024 18:00:00;22.06.2024 19:00:00;412.33;412.33;412.33
22.06.2024 19:00:00;22.06.2024 20:00:00;407.82;407.82;407.82
22.06.2024 20:00:00;22.06.2024 21:00:00;401.4;401.4;401.4
22.06.2024 21:00:00;22.06.2024 22:00:00;387.88;387.88;387.88
22.06.2024 22:00:00;22.06.2024 23:00:00;343.59;343.59;343.59
22.06.2024 23:00:00;23.06.2024 00:00:00;310.35;310.35;310.35
23.06.2024 00:00:00;23.06.2024 01:00:00;349.57;349.57;349.57
23.06.2024 01:00:00;23.06.2024 02:00:00;341.65;341.65;341.65
23.06.2024 02:00:00;23.06.2024 03:00:00;338.14;338.14;338.14
23.06.2024 03:00:00;23.06.2024 04:00:00;336.33;336.33;336.33
23.06.2024 04:00:00;23.06.2024 05:00:00;335.09;335.09;335.09
23.06.2024 05:00:00;23.06.2024 06:00:00;330.68;330.68;330.68
23.06.2024 06:00:00;23.06.2024 07:00:00;343.35;343.35;343.35
23.06.2024 07:00:00;23.06.2024 08:00:00;395.97;395.97;395.97
23.06.2024 08:00:00;23.06.2024 09:00:00;287.67;287.67;287.67
23.06.2024 09:00:00;23.06.2024 10:00:00;118.6;118.6;112.49
23.06.2024 10:00:00;23.06.2024 11:00:00;117.24;117.24;46.06
23.06.2024 11:00:00;23.06.2024 12:00:00;75.71;75.71;18.11
23.06.2024 12:00:00;23.06.2024 13:00:00;29.54;29.54;13.35
23.06.2024 13:00:00;23.06.2024 14:00:00;5.55;5.55;4.98
23.06.2024 14:00:00;23.06.2024 15:00:00;1.02;1.02;1.02
23.06.2024 15:00:00;23.06.2024 16:00:00;19.69;19.69;19.69
23.06.2024 16:00:00;23.06.2024 17:00:00;56.47;56.47;56.47
23.06.2024 17:00:00;23.06.2024 18:00:00;291.18;291.18;291.18
23.06.2024 18:00:00;23.06.2024 19:00:00;380.7;380.7;416.8
23.06.2024 19:00:00;23.06.2024 20:00:00;382.17;382.17;413.4
23.06.2024 20:00:00;23.06.2024 21:00:00;373.23;373.23;389.75
23.06.2024 21:00:00;23.06.2024 22:00:00;361.12;361.12;361.12
23.06.2024 22:00:00;23.06.2024 23:00:00;329.77;329.77;329.77
23.06.2024 23:00:00;24.06.2024 00:00:00;306.68;306.68;306.68
24.06.2024 00:00:00;24.06.2024 01:00:00;277.71;277.71;277.71
24.06.2024 01:00:00;24.06.2024 02:00:00;263.91;263.91;263.91
24.06.2024 02:00:00;24.06.2024 03:00:00;251.12;251.12;251.12
24.06.2024 03:00:00;24.06.2024 04:00:00;233.01;233.01;233.01
24.06.2024 04:00:00;24.06.2024 05:00:00;251.12;251.12;251.12
24.06.2024 05:00:00;24.06.2024 06:00:00;303.4;303.4;303.4
24.06.2024 06:00:00;24.06.2024 07:00:00;361.57;361.57;361.57
24.06.2024 07:00:00;24.06.2024 08:00:00;399.14;399.14;399.14
24.06.2024 08:00:00;24.06.2024 09:00:00;410.91;410.91;410.91
24.06.2024 09:00:00;24.06.2024 10:00:00;417.14;417.14;417.14
24.06.2024 10:00:00;24.06.2024 11:00:00;416.46;416.46;416.46
24.06.2024 11:00:00;24.06.2024 12:00:00;413.17;413.17;413.17
24.06.2024 12:00:00;24.06.2024 13:00:00;359.99;359.99;359.99
24.06.2024 13:00:00;24.06.2024 14:00:00;339.05;339.05;339.05
24.06.2024 14:00:00;24.06.2024 15:00:00;350.03;350.03;350.03
24.06.2024 15:00:00;24.06.2024 16:00:00;403.44;403.44;403.44
24.06.2024 16:00:00;24.06.2024 17:00:00;404.01;404.01;404.01
24.06.2024 17:00:00;24.06.2024 18:00:00;404.23;404.23;404.23
24.06.2024 18:00:00;24.06.2024 19:00:00;410.35;410.35;410.35
24.06.2024 19:00:00;24.06.2024 20:00:00;409.55;409.55;409.55
24.06.2024 20:00:00;24.06.2024 21:00:00;408.87;408.87;408.87
24.06.2024 21:00:00;24.06.2024 22:00:00;405.14;405.14;405.14
24.06.2024 22:00:00;24.06.2024 23:00:00;395.97;395.97;395.97
24.06.2024 23:00:00;25.06.2024 00:00:00;363.27;363.27;363.27
25.06.2024 00:00:00;25.06.2024 01:00:00;326.9;326.9;326.9
25.06.2024 01:00:00;25.06.2024 02:00:00;313.74;313.74;313.74
25.06.2024 02:00:00;25.06.2024 03:00:00;308.3;308.3;308.3
25.06.2024 03:00:00;25.06.2024 04:00:00;309.55;309.55;309.55
25.06.2024 04:00:00;25.06.2024 05:00:00;319.41;319.41;319.41
25.06.2024 05:00:00;25.06.2024 06:00:00;351.73;351.73;351.73
25.06.2024 06:00:00;25.06.2024 07:00:00;389.6;389.6;389.6
25.06.2024 07:00:00;25.06.2024 08:00:00;413.3;413.3;413.3
25.06.2024 08:00:00;25.06.2024 09:00:00;422.59;422.59;422.59
25.06.2024 09:00:00;25.06.2024 10:00:00;416.93;416.93;416.93
25.06.2024 10:00:00;25.06.2024 11:00:00;388.46;388.46;388.46
25.06.2024 11:00:00;25.06.2024 12:00:00;321.79;321.79;321.79
25.06.2024 12:00:00;25.06.2024 13:00:00;295.94;295.94;295.94
25.06.2024 13:00:00;25.06.2024 14:00:00;250.36;250.36;250.36
25.06.2024 14:00:00;25.06.2024 15:00:00;258.18;258.18;258.18
25.06.2024 15:00:00;25.06.2024 16:00:00;294.24;294.24;294.24
25.06.2024 16:00:00;25.06.2024 17:00:00;373.72;373.72;373.72
25.06.2024 17:00:00;25.06.2024 18:00:00;391.41;391.41;391.41
25.06.2024 18:00:00;25.06.2024 19:00:00;401.62;401.62;401.62
25.06.2024 19:00:00;25.06.2024 20:00:00;400.71;400.71;400.71
25.06.2024 20:00:00;25.06.2024 21:00:00;397.2;397.2;397.2
25.06.2024 21:00:00;25.06.2024 22:00:00;387.56;387.56;387.56
25.06.2024 22:00:00;25.06.2024 23:00:00;373.5;373.5;373.5
25.06.2024 23:00:00;26.06.2024 00:00:00;372.36;372.36;372.36
26.06.2024 00:00:00;26.06.2024 01:00:00;268.62;268.62;268.62
26.06.2024 01:00:00;26.06.2024 02:00:00;232.96;232.96;232.96
26.06.2024 02:00:00;26.06.2024 03:00:00;212.63;212.63;212.63
26.06.2024 03:00:00;26.06.2024 04:00:00;196.72;196.72;196.72
26.06.2024 04:00:00;26.06.2024 05:00:00;200.59;200.59;200.59
26.06.2024 05:00:00;26.06.2024 06:00:00;275.89;275.89;275.89
26.06.2024 06:00:00;26.06.2024 07:00:00;330.53;330.53;330.53
26.06.2024 07:00:00;26.06.2024 08:00:00;386.18;386.18;386.18
26.06.2024 08:00:00;26.06.2024 09:00:00;403.79;403.79;403.79
26.06.2024 09:00:00;26.06.2024 10:00:00;399.13;399.13;399.13
26.06.2024 10:00:00;26.06.2024 11:00:00;401.06;401.06;401.06
26.06.2024 11:00:00;26.06.2024 12:00:00;381.64;381.64;381.64
26.06.2024 12:00:00;26.06.2024 13:00:00;373.69;373.69;373.69
26.06.2024 13:00:00;26.06.2024 14:00:00;370.73;370.73;370.73
26.06.2024 14:00:00;26.06.2024 15:00:00;369.94;369.94;369.94
26.06.2024 15:00:00;26.06.2024 16:00:00;370.85;370.85;370.85
26.06.2024 16:00:00;26.06.2024 17:00:00;375.62;375.62;375.62
26.06.2024 17:00:00;26.06.2024 18:00:00;382.32;382.32;382.32
26.06.2024 18:00:00;26.06.2024 19:00:00;396.74;396.74;396.74
26.06.2024 19:00:00;26.06.2024 20:00:00;397.08;397.08;397.08
26.06.2024 20:00:00;26.06.2024 21:00:00;383.8;383.8;383.8
26.06.2024 21:00:00;26.06.2024 22:00:00;382.77;382.77;382.77
26.06.2024 22:00:00;26.06.2024 23:00:00;374.82;374.82;374.82
26.06.2024 23:00:00;27.06.2024 00:00:00;358.47;358.47;358.47
27.06.2024 00:00:00;27.06.2024 01:00:00;323.21;323.21;323.21
27.06.2024 01:00:00;27.06.2024 02:00:00;307.86;307.86;307.86
27.06.2024 02:00:00;27.06.2024 03:00:00;295.8;295.8;295.8
27.06.2024 03:00:00;27.06.2024 04:00:00;283.51;283.51;283.51
27.06.2024 04:00:00;27.06.2024 05:00:00;293.52;293.52;293.52
27.06.2024 05:00:00;27.06.2024 06:00:00;302.17;302.17;302.17
27.06.2024 06:00:00;27.06.2024 07:00:00;332.54;332.54;332.54
27.06.2024 07:00:00;27.06.2024 08:00:00;374.41;374.41;374.41
27.06.2024 08:00:00;27.06.2024 09:00:00;400.01;400.01;400.01
27.06.2024 09:00:00;27.06.2024 10:00:00;395.8;395.8;395.8
27.06.2024 10:00:00;27.06.2024 11:00:00;383.51;383.51;383.51
27.06.2024 11:00:00;27.06.2024 12:00:00;335.16;335.16;335.16
27.06.2024 12:00:00;27.06.2024 13:00:00;338;338;338
27.06.2024 13:00:00;27.06.2024 14:00:00;329.24;329.24;329.24
27.06.2024 14:00:00;27.06.2024 15:00:00;305.35;305.35;305.35
27.06.2024 15:00:00;27.06.2024 16:00:00;284.31;284.31;284.31
27.06.2024 16:00:00;27.06.2024 17:00:00;307.63;307.63;307.63
27.06.2024 17:00:00;27.06.2024 18:00:00;332.54;332.54;332.54
27.06.2024 18:00:00;27.06.2024 19:00:00;333.34;333.34;333.34
27.06.2024 19:00:00;27.06.2024 20:00:00;319.35;319.35;319.35
27.06.2024 20:00:00;27.06.2024 21:00:00;288.29;288.29;288.29
27.06.2024 21:00:00;27.06.2024 22:00:00;253.93;253.93;253.93
27.06.2024 22:00:00;27.06.2024 23:00:00;171.68;171.68;171.68
27.06.2024 23:00:00;28.06.2024 00:00:00;39.93;39.93;39.93
28.06.2024 00:00:00;28.06.2024 01:00:00;36.47;36.47;36.47
28.06.2024 01:00:00;28.06.2024 02:00:00;34.65;34.65;34.65
28.06.2024 02:00:00;28.06.2024 03:00:00;34.31;34.31;34.31
28.06.2024 03:00:00;28.06.2024 04:00:00;33.17;33.17;33.17
28.06.2024 04:00:00;28.06.2024 05:00:00;34.53;34.53;34.53
28.06.2024 05:00:00;28.06.2024 06:00:00;50.49;50.49;50.49
28.06.2024 06:00:00;28.06.2024 07:00:00;193.18;193.18;193.18
28.06.2024 07:00:00;28.06.2024 08:00:00;319.23;319.23;319.23
28.06.2024 08:00:00;28.06.2024 09:00:00;335.87;335.87;344.76
28.06.2024 09:00:00;28.06.2024 10:00:00;332.79;332.79;332.79
28.06.2024 10:00:00;28.06.2024 11:00:00;251.76;251.76;251.76
28.06.2024 11:00:00;28.06.2024 12:00:00;50.03;50.03;50.03
28.06.2024 12:00:00;28.06.2024 13:00:00;149.3;149.3;13.56
28.06.2024 13:00:00;28.06.2024 14:00:00;152.26;152.26;-0.23
28.06.2024 14:00:00;28.06.2024 15:00:00;153.75;153.75;-9.12
28.06.2024 15:00:00;28.06.2024 16:00:00;160.58;160.58;-10.26
28.06.2024 16:00:00;28.06.2024 17:00:00;160.36;160.36;-0.23
28.06.2024 17:00:00;28.06.2024 18:00:00;156.14;156.14;36.81
28.06.2024 18:00:00;28.06.2024 19:00:00;156.82;156.82;146.34
28.06.2024 19:00:00;28.06.2024 20:00:00;218.48;218.48;218.48
28.06.2024 20:00:00;28.06.2024 21:00:00;160.7;160.7;160.7
28.06.2024 21:00:00;28.06.2024 22:00:00;149.19;149.19;56.76
28.06.2024 22:00:00;28.06.2024 23:00:00;140.87;140.87;47.41
28.06.2024 23:00:00;29.06.2024 00:00:00;21.77;21.77;10.6
29.06.2024 00:00:00;29.06.2024 01:00:00;156.03;156.03;21.2
29.06.2024 01:00:00;29.06.2024 02:00:00;49.35;49.35;-0.68
29.06.2024 02:00:00;29.06.2024 03:00:00;28.27;28.27;-3.53
29.06.2024 03:00:00;29.06.2024 04:00:00;19.15;19.15;-11.51
29.06.2024 04:00:00;29.06.2024 05:00:00;0;0;-12.54
29.06.2024 05:00:00;29.06.2024 06:00:00;-0.11;-0.11;-11.51
29.06.2024 06:00:00;29.06.2024 07:00:00;0;0;-6.61
29.06.2024 07:00:00;29.06.2024 08:00:00;0;0;-0.91
29.06.2024 08:00:00;29.06.2024 09:00:00;0;0;-0.68
29.06.2024 09:00:00;29.06.2024 10:00:00;0.11;0.11;-1.25
29.06.2024 10:00:00;29.06.2024 11:00:00;0;0;-22.68
29.06.2024 11:00:00;29.06.2024 12:00:00;0;0;-26.1
29.06.2024 12:00:00;29.06.2024 13:00:00;0;0;-22.91
29.06.2024 13:00:00;29.06.2024 14:00:00;-0.11;-0.11;-23.82
29.06.2024 14:00:00;29.06.2024 15:00:00;-0.23;-0.23;-27.58
29.06.2024 15:00:00;29.06.2024 16:00:00;-0.11;-0.11;-26.1
29.06.2024 16:00:00;29.06.2024 17:00:00;0;0;-16.87
29.06.2024 17:00:00;29.06.2024 18:00:00;2.17;2.17;-1.25
29.06.2024 18:00:00;29.06.2024 19:00:00;3.42;3.42;0
29.06.2024 19:00:00;29.06.2024 20:00:00;33.05;33.05;33.05
29.06.2024 20:00:00;29.06.2024 21:00:00;106;106;106
29.06.2024 21:00:00;29.06.2024 22:00:00;134.49;134.49;134.49
29.06.2024 22:00:00;29.06.2024 23:00:00;130.27;130.27;130.27
29.06.2024 23:00:00;30.06.2024 00:00:00;56.87;56.87;56.87
30.06.2024 00:00:00;30.06.2024 01:00:00;222.67;222.67;222.67
30.06.2024 01:00:00;30.06.2024 02:00:00;213.17;213.17;213.17
30.06.2024 02:00:00;30.06.2024 03:00:00;212.14;212.14;212.14
30.06.2024 03:00:00;30.06.2024 04:00:00;228.28;228.28;228.28
30.06.2024 04:00:00;30.06.2024 05:00:00;244.64;244.64;244.64
30.06.2024 05:00:00;30.06.2024 06:00:00;273.82;273.82;273.82
30.06.2024 06:00:00;30.06.2024 07:00:00;307.46;307.46;307.46
30.06.2024 07:00:00;30.06.2024 08:00:00;233.65;233.65;233.65
30.06.2024 08:00:00;30.06.2024 09:00:00;167.52;167.52;78.15
30.06.2024 09:00:00;30.06.2024 10:00:00;164.54;164.54;9.38
30.06.2024 10:00:00;30.06.2024 11:00:00;150.92;150.92;0
30.06.2024 11:00:00;30.06.2024 12:00:00;163.28;163.28;0
30.06.2024 12:00:00;30.06.2024 13:00:00;163.05;163.05;0
30.06.2024 13:00:00;30.06.2024 14:00:00;65.91;65.91;0
30.06.2024 14:00:00;30.06.2024 15:00:00;45.66;45.66;0
30.06.2024 15:00:00;30.06.2024 16:00:00;174.38;174.38;0
30.06.2024 16:00:00;30.06.2024 17:00:00;172.09;172.09;88.22
30.06.2024 17:00:00;30.06.2024 18:00:00;341.67;341.67;341.67
30.06.2024 18:00:00;30.06.2024 19:00:00;369.93;369.93;374.97
30.06.2024 19:00:00;30.06.2024 20:00:00;373.94;373.94;374.51
30.06.2024 20:00:00;30.06.2024 21:00:00;370.62;370.62;374.28
30.06.2024 21:00:00;30.06.2024 22:00:00;370.28;370.28;373.25
30.06.2024 22:00:00;30.06.2024 23:00:00;369.02;369.02;369.02
30.06.2024 23:00:00;01.07.2024 00:00:00;353.91;353.91;353.91
01.07.2024 00:00:00;01.07.2024 01:00:00;345.9;345.9;345.9
01.07.2024 01:00:00;01.07.2024 02:00:00;338.24;338.24;338.24
01.07.2024 02:00:00;01.07.2024 03:00:00;330.11;330.11;330.11
01.07.2024 03:00:00;01.07.2024 04:00:00;327.48;327.48;327.48
01.07.2024 04:00:00;01.07.2024 05:00:00;330.11;330.11;330.11
01.07.2024 05:00:00;01.07.2024 06:00:00;348.99;348.99;348.99
01.07.2024 06:00:00;01.07.2024 07:00:00;371.08;371.08;371.08
01.07.2024 07:00:00;01.07.2024 08:00:00;389.38;389.38;389.38
01.07.2024 08:00:00;01.07.2024 09:00:00;400.48;400.48;400.48
01.07.2024 09:00:00;01.07.2024 10:00:00;405.06;405.06;405.06
01.07.2024 10:00:00;01.07.2024 11:00:00;399.34;399.34;399.34
01.07.2024 11:00:00;01.07.2024 12:00:00;390.99;390.99;390.99
01.07.2024 12:00:00;01.07.2024 13:00:00;382.63;382.63;382.63
01.07.2024 13:00:00;01.07.2024 14:00:00;379.54;379.54;379.54
01.07.2024 14:00:00;01.07.2024 15:00:00;370.85;370.85;370.85
01.07.2024 15:00:00;01.07.2024 16:00:00;372.45;372.45;372.45
01.07.2024 16:00:00;01.07.2024 17:00:00;373.94;373.94;373.94
01.07.2024 17:00:00;01.07.2024 18:00:00;378.74;378.74;378.74
01.07.2024 18:00:00;01.07.2024 19:00:00;389.5;389.5;389.5
01.07.2024 19:00:00;01.07.2024 20:00:00;388.01;388.01;388.01
01.07.2024 20:00:00;01.07.2024 21:00:00;382.86;382.86;382.86
01.07.2024 21:00:00;01.07.2024 22:00:00;373.71;373.71;373.71
01.07.2024 22:00:00;01.07.2024 23:00:00;362.38;362.38;362.38
01.07.2024 23:00:00;02.07.2024 00:00:00;351.51;351.51;351.51
02.07.2024 00:00:00;02.07.2024 01:00:00;316.64;316.64;316.64
02.07.2024 01:00:00;02.07.2024 02:00:00;303.72;303.72;303.72
02.07.2024 02:00:00;02.07.2024 03:00:00;292.17;292.17;292.17
02.07.2024 03:00:00;02.07.2024 04:00:00;283.94;283.94;283.94
02.07.2024 04:00:00;02.07.2024 05:00:00;291.26;291.26;291.26
02.07.2024 05:00:00;02.07.2024 06:00:00;309.32;309.32;309.32
02.07.2024 06:00:00;02.07.2024 07:00:00;316.75;316.75;316.75
02.07.2024 07:00:00;02.07.2024 08:00:00;345.9;345.9;345.9
02.07.2024 08:00:00;02.07.2024 09:00:00;347.39;347.39;347.39
02.07.2024 09:00:00;02.07.2024 10:00:00;329.78;329.78;329.78
02.07.2024 10:00:00;02.07.2024 11:00:00;327.15;327.15;327.15
02.07.2024 11:00:00;02.07.2024 12:00:00;319.27;319.27;319.27
02.07.2024 12:00:00;02.07.2024 13:00:00;331.84;331.84;331.84
02.07.2024 13:00:00;02.07.2024 14:00:00;330.47;330.47;330.47
02.07.2024 14:00:00;02.07.2024 15:00:00;326.47;326.47;326.47
02.07.2024 15:00:00;02.07.2024 16:00:00;324.07;324.07;324.07
02.07.2024 16:00:00;02.07.2024 17:00:00;297.77;297.77;297.77
02.07.2024 17:00:00;02.07.2024 18:00:00;303.03;303.03;303.03
02.07.2024 18:00:00;02.07.2024 19:00:00;310.58;310.58;310.58
02.07.2024 19:00:00;02.07.2024 20:00:00;316.64;316.64;316.64
02.07.2024 20:00:00;02.07.2024 21:00:00;316.52;316.52;316.52
02.07.2024 21:00:00;02.07.2024 22:00:00;312.64;312.64;312.64
02.07.2024 22:00:00;02.07.2024 23:00:00;328.87;328.87;328.87
02.07.2024 23:00:00;03.07.2024 00:00:00;320.98;320.98;320.98
03.07.2024 00:00:00;03.07.2024 01:00:00;292.16;292.16;292.16
03.07.2024 01:00:00;03.07.2024 02:00:00;275.55;275.55;275.55
03.07.2024 02:00:00;03.07.2024 03:00:00;271.77;271.77;271.77
03.07.2024 03:00:00;03.07.2024 04:00:00;282.88;282.88;282.88
03.07.2024 04:00:00;03.07.2024 05:00:00;300.06;300.06;300.06
03.07.2024 05:00:00;03.07.2024 06:00:00;330.87;330.87;330.87
03.07.2024 06:00:00;03.07.2024 07:00:00;350.8;350.8;383.21
03.07.2024 07:00:00;03.07.2024 08:00:00;357.79;357.79;404.74
03.07.2024 08:00:00;03.07.2024 09:00:00;370.04;370.04;416.08
03.07.2024 09:00:00;03.07.2024 10:00:00;397.53;397.53;419.97
03.07.2024 10:00:00;03.07.2024 11:00:00;391.34;391.34;427.88
03.07.2024 11:00:00;03.07.2024 12:00:00;430.4;430.4;430.4
03.07.2024 12:00:00;03.07.2024 13:00:00;434.98;434.98;434.98
03.07.2024 13:00:00;03.07.2024 14:00:00;440.93;440.93;440.93
03.07.2024 14:00:00;03.07.2024 15:00:00;434.63;434.63;434.63
03.07.2024 15:00:00;03.07.2024 16:00:00;424.67;424.67;424.67
03.07.2024 16:00:00;03.07.2024 17:00:00;420.32;420.32;420.32
03.07.2024 17:00:00;03.07.2024 18:00:00;412.19;412.19;412.19
03.07.2024 18:00:00;03.07.2024 19:00:00;420.32;420.32;420.32
03.07.2024 19:00:00;03.07.2024 20:00:00;411.96;411.96;411.96
03.07.2024 20:00:00;03.07.2024 21:00:00;406.12;406.12;406.12
03.07.2024 21:00:00;03.07.2024 22:00:00;401.31;401.31;401.31
03.07.2024 22:00:00;03.07.2024 23:00:00;385.62;385.62;385.62
03.07.2024 23:00:00;04.07.2024 00:00:00;366.15;366.15;366.15
04.07.2024 00:00:00;04.07.2024 01:00:00;357.4;357.4;357.4
04.07.2024 01:00:00;04.07.2024 02:00:00;343.88;343.88;343.88
04.07.2024 02:00:00;04.07.2024 03:00:00;293.9;293.9;293.9
04.07.2024 03:00:00;04.07.2024 04:00:00;200.02;200.02;200.02
04.07.2024 04:00:00;04.07.2024 05:00:00;193.37;193.37;111.99
04.07.2024 05:00:00;04.07.2024 06:00:00;156.92;156.92;114.86
04.07.2024 06:00:00;04.07.2024 07:00:00;303.41;303.41;303.41
04.07.2024 07:00:00;04.07.2024 08:00:00;343.88;343.88;343.88
04.07.2024 08:00:00;04.07.2024 09:00:00;347.66;347.66;347.66
04.07.2024 09:00:00;04.07.2024 10:00:00;274.53;274.53;274.53
04.07.2024 10:00:00;04.07.2024 11:00:00;201.17;201.17;155.2
04.07.2024 11:00:00;04.07.2024 12:00:00;204.72;204.72;121.73
04.07.2024 12:00:00;04.07.2024 13:00:00;203.8;203.8;34.39
04.07.2024 13:00:00;04.07.2024 14:00:00;201.28;201.28;11.12
04.07.2024 14:00:00;04.07.2024 15:00:00;200.94;200.94;0
04.07.2024 15:00:00;04.07.2024 16:00:00;201.17;201.17;0
04.07.2024 16:00:00;04.07.2024 17:00:00;202.77;202.77;-0.11
04.07.2024 17:00:00;04.07.2024 18:00:00;203.92;203.92;17.31
04.07.2024 18:00:00;04.07.2024 19:00:00;203.35;203.35;134.34
04.07.2024 19:00:00;04.07.2024 20:00:00;302.38;302.38;302.38
04.07.2024 20:00:00;04.07.2024 21:00:00;289.09;289.09;289.09
04.07.2024 21:00:00;04.07.2024 22:00:00;273.04;273.04;273.04
04.07.2024 22:00:00;04.07.2024 23:00:00;205.87;205.87;205.87
04.07.2024 23:00:00;05.07.2024 00:00:00;151.99;151.99;151.99
05.07.2024 00:00:00;05.07.2024 01:00:00;78.89;78.89;78.89
05.07.2024 01:00:00;05.07.2024 02:00:00;53.69;53.69;53.69
05.07.2024 02:00:00;05.07.2024 03:00:00;46.97;46.97;46.97
05.07.2024 03:00:00;05.07.2024 04:00:00;39.22;39.22;30.44
05.07.2024 04:00:00;05.07.2024 05:00:00;181.83;181.83;33.29
05.07.2024 05:00:00;05.07.2024 06:00:00;206.46;206.46;65.21
05.07.2024 06:00:00;05.07.2024 07:00:00;227.89;227.89;227.89
05.07.2024 07:00:00;05.07.2024 08:00:00;327.07;327.07;327.07
05.07.2024 08:00:00;05.07.2024 09:00:00;338.36;338.36;338.36
05.07.2024 09:00:00;05.07.2024 10:00:00;299.82;299.82;211.59
05.07.2024 10:00:00;05.07.2024 11:00:00;302.68;302.68;63.5
05.07.2024 11:00:00;05.07.2024 12:00:00;301.42;301.42;72.05
05.07.2024 12:00:00;05.07.2024 13:00:00;305.64;305.64;51.98
05.07.2024 13:00:00;05.07.2024 14:00:00;302.33;302.33;50.62
05.07.2024 14:00:00;05.07.2024 15:00:00;301.54;301.54;18.7
05.07.2024 15:00:00;05.07.2024 16:00:00;301.99;301.99;0
05.07.2024 16:00:00;05.07.2024 17:00:00;299.82;299.82;22
05.07.2024 17:00:00;05.07.2024 18:00:00;299.71;299.71;148.89
05.07.2024 18:00:00;05.07.2024 19:00:00;296.86;296.86;265.28
05.07.2024 19:00:00;05.07.2024 20:00:00;294.12;294.12;282.95
05.07.2024 20:00:00;05.07.2024 21:00:00;267.79;267.79;267.79
05.07.2024 21:00:00;05.07.2024 22:00:00;227.78;227.78;227.78
05.07.2024 22:00:00;05.07.2024 23:00:00;221.39;221.39;198.93
05.07.2024 23:00:00;06.07.2024 00:00:00;214.32;214.32;125.29
06.07.2024 00:00:00;06.07.2024 01:00:00;250.17;250.17;175.78
06.07.2024 01:00:00;06.07.2024 02:00:00;243.99;243.99;134.47
06.07.2024 02:00:00;06.07.2024 03:00:00;237.01;237.01;150.38
06.07.2024 03:00:00;06.07.2024 04:00:00;232.77;232.77;200.84
06.07.2024 04:00:00;06.07.2024 05:00:00;231.29;231.29;224.08
06.07.2024 05:00:00;06.07.2024 06:00:00;228.31;228.31;75.07
06.07.2024 06:00:00;06.07.2024 07:00:00;242.04;242.04;63.97
06.07.2024 07:00:00;06.07.2024 08:00:00;249.48;249.48;62.94
06.07.2024 08:00:00;06.07.2024 09:00:00;276.61;276.61;39.83
06.07.2024 09:00:00;06.07.2024 10:00:00;290.22;290.22;3.66
06.07.2024 10:00:00;06.07.2024 11:00:00;298.69;298.69;-0.46
06.07.2024 11:00:00;06.07.2024 12:00:00;282.21;282.21;-0.23
06.07.2024 12:00:00;06.07.2024 13:00:00;260.81;260.81;-0.34
06.07.2024 13:00:00;06.07.2024 14:00:00;252.57;252.57;-1.37
06.07.2024 14:00:00;06.07.2024 15:00:00;252.57;252.57;-24.95
06.07.2024 15:00:00;06.07.2024 16:00:00;248.91;248.91;-31.01
06.07.2024 16:00:00;06.07.2024 17:00:00;242.84;242.84;-6.87
06.07.2024 17:00:00;06.07.2024 18:00:00;276.61;276.61;0.11
06.07.2024 18:00:00;06.07.2024 19:00:00;290.11;290.11;22.2
06.07.2024 19:00:00;06.07.2024 20:00:00;274.2;274.2;5.04
06.07.2024 20:00:00;06.07.2024 21:00:00;226.59;226.59;76.56
06.07.2024 21:00:00;06.07.2024 22:00:00;224.88;224.88;107.58
06.07.2024 22:00:00;06.07.2024 23:00:00;221.56;221.56;201.07
06.07.2024 23:00:00;07.07.2024 00:00:00;214.35;214.35;77.48
07.07.2024 00:00:00;07.07.2024 01:00:00;220.81;220.81;-0.23
07.07.2024 01:00:00;07.07.2024 02:00:00;217.72;217.72;-1.14
07.07.2024 02:00:00;07.07.2024 03:00:00;210.86;210.86;-9.15
07.07.2024 03:00:00;07.07.2024 04:00:00;208.11;208.11;-5.49
07.07.2024 04:00:00;07.07.2024 05:00:00;197.59;197.59;-10.07
07.07.2024 05:00:00;07.07.2024 06:00:00;182.71;182.71;-20.14
07.07.2024 06:00:00;07.07.2024 07:00:00;196.79;196.79;-9.27
07.07.2024 07:00:00;07.07.2024 08:00:00;208;208;-6.75
07.07.2024 08:00:00;07.07.2024 09:00:00;213.03;213.03;-6.98
07.07.2024 09:00:00;07.07.2024 10:00:00;212.92;212.92;-74.02
07.07.2024 10:00:00;07.07.2024 11:00:00;216.69;216.69;-114.18
07.07.2024 11:00:00;07.07.2024 12:00:00;215.66;215.66;-137.75
07.07.2024 12:00:00;07.07.2024 13:00:00;208.23;208.23;-154.34
07.07.2024 13:00:00;07.07.2024 14:00:00;207.43;207.43;-171.84
07.07.2024 14:00:00;07.07.2024 15:00:00;197.36;197.36;-227.68
07.07.2024 15:00:00;07.07.2024 16:00:00;206.05;206.05;-139.58
07.07.2024 16:00:00;07.07.2024 17:00:00;205.02;205.02;-70.48
07.07.2024 17:00:00;07.07.2024 18:00:00;214.18;214.18;-28.49
