Delivery Start (CET);Delivery End (CET);FI Price (NOK);NO3 Price (NOK);NO4 Price (NOK);SE1 Price (NOK);SE2 Price (NOK)
17.06.2021 00:00:00;17.06.2021 01:00:00;595.23;282.8;217.79;282.8;282.8
17.06.2021 01:00:00;17.06.2021 02:00:00;525.77;283.61;217.39;283.61;283.61
17.06.2021 02:00:00;17.06.2021 03:00:00;423.35;282.6;216.17;282.6;282.6
17.06.2021 03:00:00;17.06.2021 04:00:00;366.73;279.77;214.96;279.77;279.77
17.06.2021 04:00:00;17.06.2021 05:00:00;470.77;285.23;214.05;285.23;285.23
17.06.2021 05:00:00;17.06.2021 06:00:00;652.56;290.29;214.15;290.29;290.29
17.06.2021 06:00:00;17.06.2021 07:00:00;802.81;298.88;217.69;298.88;298.88
17.06.2021 07:00:00;17.06.2021 08:00:00;1007.56;302.42;219.31;302.42;302.42
17.06.2021 08:00:00;17.06.2021 09:00:00;1051.54;306.36;220.02;306.36;306.36
17.06.2021 09:00:00;17.06.2021 10:00:00;990.78;302.82;221.13;302.82;302.82
17.06.2021 10:00:00;17.06.2021 11:00:00;909.89;301.91;220.93;301.91;301.91
17.06.2021 11:00:00;17.06.2021 12:00:00;1262.76;301.51;221.03;301.51;301.51
17.06.2021 12:00:00;17.06.2021 13:00:00;1010.29;302.42;220.82;302.42;302.42
17.06.2021 13:00:00;17.06.2021 14:00:00;915.55;302.12;221.03;302.12;302.12
17.06.2021 14:00:00;17.06.2021 15:00:00;871.06;302.22;221.03;302.22;302.22
17.06.2021 15:00:00;17.06.2021 16:00:00;746.39;301.51;221.23;301.51;301.51
17.06.2021 16:00:00;17.06.2021 17:00:00;710.3;300.6;221.53;300.6;300.6
17.06.2021 17:00:00;17.06.2021 18:00:00;556.81;300.4;221.23;300.4;300.4
17.06.2021 18:00:00;17.06.2021 19:00:00;727.89;299.29;221.33;299.29;299.29
17.06.2021 19:00:00;17.06.2021 20:00:00;708.68;301.21;221.33;301.21;301.21
17.06.2021 20:00:00;17.06.2021 21:00:00;556.31;291.2;221.53;291.2;291.2
17.06.2021 21:00:00;17.06.2021 22:00:00;458.13;287.46;220.93;281.39;281.39
17.06.2021 22:00:00;17.06.2021 23:00:00;468.85;286.85;220.72;272.29;272.29
17.06.2021 23:00:00;18.06.2021 00:00:00;218.09;283.31;218.09;218.09;218.09
18.06.2021 00:00:00;18.06.2021 01:00:00;499.16;279.92;221.59;230.89;230.89
18.06.2021 01:00:00;18.06.2021 02:00:00;452.17;278.39;220.98;229.86;229.86
18.06.2021 02:00:00;18.06.2021 03:00:00;356.65;277.17;220.57;256.02;256.02
18.06.2021 03:00:00;18.06.2021 04:00:00;235.07;276.25;220.26;235.07;235.07
18.06.2021 04:00:00;18.06.2021 05:00:00;218.73;267.97;218.73;218.73;218.73
18.06.2021 05:00:00;18.06.2021 06:00:00;525.93;275.84;214.13;214.13;214.13
18.06.2021 06:00:00;18.06.2021 07:00:00;874.2;279.82;221.59;279.82;279.82
18.06.2021 07:00:00;18.06.2021 08:00:00;991.48;293.72;223.02;293.72;293.72
18.06.2021 08:00:00;18.06.2021 09:00:00;1021.82;295.04;223.63;295.04;295.04
18.06.2021 09:00:00;18.06.2021 10:00:00;970.54;292.18;224.04;292.18;292.18
18.06.2021 10:00:00;18.06.2021 11:00:00;859.18;287.38;224.14;287.38;287.38
18.06.2021 11:00:00;18.06.2021 12:00:00;827.51;284.83;224.04;284.83;284.83
18.06.2021 12:00:00;18.06.2021 13:00:00;777.25;284.62;223.94;284.62;284.62
18.06.2021 13:00:00;18.06.2021 14:00:00;645.36;280.95;223.73;280.95;280.95
18.06.2021 14:00:00;18.06.2021 15:00:00;603.57;274;223.43;274;274
18.06.2021 15:00:00;18.06.2021 16:00:00;369.11;245.29;222.82;245.29;245.29
18.06.2021 16:00:00;18.06.2021 17:00:00;314.97;226.9;223.02;226.9;226.9
18.06.2021 17:00:00;18.06.2021 18:00:00;486.09;222.2;222.2;222.2;222.2
18.06.2021 18:00:00;18.06.2021 19:00:00;599.08;222.41;222.3;222.41;222.41
18.06.2021 19:00:00;18.06.2021 20:00:00;739.04;233.03;221.9;232.83;232.83
18.06.2021 20:00:00;18.06.2021 21:00:00;435.31;245.29;217.09;217.09;217.09
18.06.2021 21:00:00;18.06.2021 22:00:00;432.86;254.79;220.98;221.08;221.08
18.06.2021 22:00:00;18.06.2021 23:00:00;420.19;271.44;220.87;232.83;232.83
18.06.2021 23:00:00;19.06.2021 00:00:00;323.04;277.37;220.16;257.04;257.04
19.06.2021 00:00:00;19.06.2021 01:00:00;215.32;280.91;215.32;215.32;215.32
19.06.2021 01:00:00;19.06.2021 02:00:00;201.49;280.3;201.49;201.49;201.49
19.06.2021 02:00:00;19.06.2021 03:00:00;192.77;279.48;192.77;192.77;192.77
19.06.2021 03:00:00;19.06.2021 04:00:00;193.9;278.25;193.9;193.9;193.9
19.06.2021 04:00:00;19.06.2021 05:00:00;194.72;276.81;194.72;194.72;194.72
19.06.2021 05:00:00;19.06.2021 06:00:00;305;274.66;209.89;212.04;212.04
19.06.2021 06:00:00;19.06.2021 07:00:00;374.58;271.89;211.94;221.47;221.47
19.06.2021 07:00:00;19.06.2021 08:00:00;480.35;276.91;206.51;236.33;236.33
19.06.2021 08:00:00;19.06.2021 09:00:00;492.95;274.45;210.61;250.27;250.27
19.06.2021 09:00:00;19.06.2021 10:00:00;512.22;277.22;213.78;262.36;262.36
19.06.2021 10:00:00;19.06.2021 11:00:00;512.73;276.91;214.81;276.91;276.91
19.06.2021 11:00:00;19.06.2021 12:00:00;563.87;275.99;213.58;275.99;275.99
19.06.2021 12:00:00;19.06.2021 13:00:00;519.5;271.59;213.27;271.59;271.59
19.06.2021 13:00:00;19.06.2021 14:00:00;602.41;267.49;213.99;267.49;267.49
19.06.2021 14:00:00;19.06.2021 15:00:00;642.89;265.95;212.04;265.23;265.23
19.06.2021 15:00:00;19.06.2021 16:00:00;561.21;268.31;214.5;264.31;264.31
19.06.2021 16:00:00;19.06.2021 17:00:00;523.29;271.28;216.35;262.36;262.36
19.06.2021 17:00:00;19.06.2021 18:00:00;508.74;276.2;217.27;264.41;264.41
19.06.2021 18:00:00;19.06.2021 19:00:00;525.65;276.91;218.19;266.56;266.56
19.06.2021 19:00:00;19.06.2021 20:00:00;492.85;277.02;218.81;267.49;267.49
19.06.2021 20:00:00;19.06.2021 21:00:00;376.32;276.4;219.11;265.44;265.44
19.06.2021 21:00:00;19.06.2021 22:00:00;435.36;276.81;218.81;257.34;257.34
19.06.2021 22:00:00;19.06.2021 23:00:00;503;274.45;218.81;251.4;251.4
19.06.2021 23:00:00;20.06.2021 00:00:00;303.87;271.59;218.7;247.5;247.5
20.06.2021 00:00:00;20.06.2021 01:00:00;250.21;283.15;215.82;250.21;250.21
20.06.2021 01:00:00;20.06.2021 02:00:00;237.2;278.61;215.2;237.2;237.2
20.06.2021 02:00:00;20.06.2021 03:00:00;226.56;276.23;214.38;226.56;226.56
20.06.2021 03:00:00;20.06.2021 04:00:00;226.15;274.27;213.86;226.15;226.15
20.06.2021 04:00:00;20.06.2021 05:00:00;231.52;273.96;213.76;231.52;231.52
20.06.2021 05:00:00;20.06.2021 06:00:00;231.73;275.92;213.86;231.73;231.73
20.06.2021 06:00:00;20.06.2021 07:00:00;232.04;274.07;214.89;232.04;232.04
20.06.2021 07:00:00;20.06.2021 08:00:00;251.55;279.54;216.44;251.55;251.55
20.06.2021 08:00:00;20.06.2021 09:00:00;277.78;283.36;217.27;277.78;277.78
20.06.2021 09:00:00;20.06.2021 10:00:00;334.79;293.48;217.89;293.48;293.48
20.06.2021 10:00:00;20.06.2021 11:00:00;328.69;297.51;218.1;297.51;297.51
20.06.2021 11:00:00;20.06.2021 12:00:00;340.98;292.45;218.3;292.45;292.45
20.06.2021 12:00:00;20.06.2021 13:00:00;339.54;287.08;218.1;287.08;287.08
20.06.2021 13:00:00;20.06.2021 14:00:00;286.97;283.26;217.99;280.88;280.88
20.06.2021 14:00:00;20.06.2021 15:00:00;335.09;263.22;217.79;250.93;250.93
20.06.2021 15:00:00;20.06.2021 16:00:00;389.31;278.92;217.79;278.71;278.71
20.06.2021 16:00:00;20.06.2021 17:00:00;512.5;282.22;218.92;282.22;282.22
20.06.2021 17:00:00;20.06.2021 18:00:00;508.99;283.05;219.13;283.05;283.05
20.06.2021 18:00:00;20.06.2021 19:00:00;527.99;280.16;220.06;280.16;280.16
20.06.2021 19:00:00;20.06.2021 20:00:00;566.41;275.72;220.16;275.72;275.72
20.06.2021 20:00:00;20.06.2021 21:00:00;423.28;267.66;220.26;267.66;267.66
20.06.2021 21:00:00;20.06.2021 22:00:00;496.7;263.33;220.06;250.31;250.31
20.06.2021 22:00:00;20.06.2021 23:00:00;490.61;257.34;219.75;239.99;239.99
20.06.2021 23:00:00;21.06.2021 00:00:00;283.98;255.48;219.13;228.84;228.84
21.06.2021 00:00:00;21.06.2021 01:00:00;198.06;260.02;198.06;198.06;198.06
21.06.2021 01:00:00;21.06.2021 02:00:00;158.1;260.12;158.1;158.1;158.1
21.06.2021 02:00:00;21.06.2021 03:00:00;52.67;266.11;110.18;52.67;52.67
21.06.2021 03:00:00;21.06.2021 04:00:00;37.79;270.04;40.79;37.79;37.79
21.06.2021 04:00:00;21.06.2021 05:00:00;37.49;272.83;37.49;37.49;37.49
21.06.2021 05:00:00;21.06.2021 06:00:00;186.7;272.21;172.04;172.04;172.04
21.06.2021 06:00:00;21.06.2021 07:00:00;628.47;274.99;218.41;218.41;218.41
21.06.2021 07:00:00;21.06.2021 08:00:00;824.36;278.51;220.99;256.1;256.1
21.06.2021 08:00:00;21.06.2021 09:00:00;866.91;277.89;219.03;268.49;268.49
21.06.2021 09:00:00;21.06.2021 10:00:00;693.53;276.13;218.92;266.94;266.94
21.06.2021 10:00:00;21.06.2021 11:00:00;728.53;270.97;218.82;267.15;267.15
21.06.2021 11:00:00;21.06.2021 12:00:00;715.52;268.8;219.03;268.8;268.8
21.06.2021 12:00:00;21.06.2021 13:00:00;732.87;266.22;219.03;258.58;258.58
21.06.2021 13:00:00;21.06.2021 14:00:00;722.13;269.83;219.23;258.68;258.68
21.06.2021 14:00:00;21.06.2021 15:00:00;682.89;273.24;219.33;258.06;258.06
21.06.2021 15:00:00;21.06.2021 16:00:00;460.46;276.34;219.95;261.26;261.26
21.06.2021 16:00:00;21.06.2021 17:00:00;462.42;277.78;221.3;263.12;263.12
21.06.2021 17:00:00;21.06.2021 18:00:00;476.77;280.57;221.71;268.08;268.08
21.06.2021 18:00:00;21.06.2021 19:00:00;816.62;283.36;221.71;277.16;277.16
21.06.2021 19:00:00;21.06.2021 20:00:00;781.2;283.98;221.81;278.51;278.51
21.06.2021 20:00:00;21.06.2021 21:00:00;451.58;291.31;221.4;264.15;264.15
21.06.2021 21:00:00;21.06.2021 22:00:00;435.57;292.45;221.19;268.39;268.39
21.06.2021 22:00:00;21.06.2021 23:00:00;362.77;292.34;220.57;265.08;265.08
21.06.2021 23:00:00;22.06.2021 00:00:00;256.41;283.77;219.95;256.41;256.41
22.06.2021 00:00:00;22.06.2021 01:00:00;271.01;271.01;223.87;271.01;271.01
22.06.2021 01:00:00;22.06.2021 02:00:00;267.1;267.1;223.36;267.1;267.1
22.06.2021 02:00:00;22.06.2021 03:00:00;283.37;265.97;222.95;265.97;265.97
22.06.2021 03:00:00;22.06.2021 04:00:00;260.93;260.93;222.74;260.93;260.93
22.06.2021 04:00:00;22.06.2021 05:00:00;255.47;264.74;222.74;255.47;255.47
22.06.2021 05:00:00;22.06.2021 06:00:00;681.6;267.41;223.05;247.03;247.03
22.06.2021 06:00:00;22.06.2021 07:00:00;932.65;287.9;223.98;266.59;266.59
22.06.2021 07:00:00;22.06.2021 08:00:00;1025.8;308.69;224.49;275.75;275.75
22.06.2021 08:00:00;22.06.2021 09:00:00;1002.44;323.71;225.11;274.21;274.21
22.06.2021 09:00:00;22.06.2021 10:00:00;1025.7;336.27;225;271.22;271.22
22.06.2021 10:00:00;22.06.2021 11:00:00;976.81;360.26;224.9;269.26;269.26
22.06.2021 11:00:00;22.06.2021 12:00:00;974.44;359.53;224.59;271.32;271.32
22.06.2021 12:00:00;22.06.2021 13:00:00;933.27;359.33;225.83;267.62;267.62
22.06.2021 13:00:00;22.06.2021 14:00:00;933.47;348.73;225.52;265.87;265.87
22.06.2021 14:00:00;22.06.2021 15:00:00;933.16;332.05;225.62;267;267
22.06.2021 15:00:00;22.06.2021 16:00:00;885.92;324.33;225.83;265.87;265.87
22.06.2021 16:00:00;22.06.2021 17:00:00;900.23;315.17;225.93;269.78;269.78
22.06.2021 17:00:00;22.06.2021 18:00:00;932.75;309.41;226.03;272.46;272.46
22.06.2021 18:00:00;22.06.2021 19:00:00;1004.49;302.31;226.24;275.44;275.44
22.06.2021 19:00:00;22.06.2021 20:00:00;1034.03;300.25;226.45;281.62;281.62
22.06.2021 20:00:00;22.06.2021 21:00:00;738.21;298.5;226.34;266.28;266.28
22.06.2021 21:00:00;22.06.2021 22:00:00;587.42;308.58;226.14;269.06;269.06
22.06.2021 22:00:00;22.06.2021 23:00:00;518.05;298.09;226.03;266.28;266.28
22.06.2021 23:00:00;23.06.2021 00:00:00;300.04;293.56;225.52;259.49;259.49
23.06.2021 00:00:00;23.06.2021 01:00:00;285.36;288.53;223.83;285.36;285.36
23.06.2021 01:00:00;23.06.2021 02:00:00;271.05;275.65;223.01;271.05;271.05
23.06.2021 02:00:00;23.06.2021 03:00:00;265.02;267.68;222.3;265.02;265.02
23.06.2021 03:00:00;23.06.2021 04:00:00;263.18;267.37;221.68;263.18;263.18
23.06.2021 04:00:00;23.06.2021 05:00:00;255.82;266.14;221.28;255.82;255.82
23.06.2021 05:00:00;23.06.2021 06:00:00;356.8;291.39;221.38;291.39;291.39
23.06.2021 06:00:00;23.06.2021 07:00:00;897.88;313.26;222.4;313.26;313.26
23.06.2021 07:00:00;23.06.2021 08:00:00;1022.16;331.97;223.83;331.97;331.97
23.06.2021 08:00:00;23.06.2021 09:00:00;1226.47;335.75;223.12;335.75;335.75
23.06.2021 09:00:00;23.06.2021 10:00:00;1062.23;342.9;222.2;342.9;342.9
23.06.2021 10:00:00;23.06.2021 11:00:00;960.12;341.88;222.5;341.88;341.88
23.06.2021 11:00:00;23.06.2021 12:00:00;1018.38;345.15;223.63;345.15;345.15
23.06.2021 12:00:00;23.06.2021 13:00:00;970.96;346.48;223.63;346.48;346.48
23.06.2021 13:00:00;23.06.2021 14:00:00;919.75;346.89;224.34;346.89;346.89
23.06.2021 14:00:00;23.06.2021 15:00:00;918.53;348.62;224.85;348.62;348.62
23.06.2021 15:00:00;23.06.2021 16:00:00;869.77;348.83;225.67;348.83;348.83
23.06.2021 16:00:00;23.06.2021 17:00:00;875.29;349.44;228.33;349.44;349.44
23.06.2021 17:00:00;23.06.2021 18:00:00;929.67;353.43;227.2;353.43;353.43
23.06.2021 18:00:00;23.06.2021 19:00:00;1087.88;345.05;225.98;345.05;345.05
23.06.2021 19:00:00;23.06.2021 20:00:00;1428.02;345.56;225.06;345.56;345.56
23.06.2021 20:00:00;23.06.2021 21:00:00;816.73;327.88;224.96;327.88;327.88
23.06.2021 21:00:00;23.06.2021 22:00:00;732.31;324.2;224.65;324.2;324.2
23.06.2021 22:00:00;23.06.2021 23:00:00;677.52;322.15;224.44;322.15;322.15
23.06.2021 23:00:00;24.06.2021 00:00:00;455.12;310.81;223.73;310.81;310.81
24.06.2021 00:00:00;24.06.2021 01:00:00;372.5;334.26;216.3;334.26;334.26
24.06.2021 01:00:00;24.06.2021 02:00:00;331.21;331.21;215.89;331.21;331.21
24.06.2021 02:00:00;24.06.2021 03:00:00;327.45;327.45;215.49;327.45;327.45
24.06.2021 03:00:00;24.06.2021 04:00:00;324.4;324.4;215.08;324.4;324.4
24.06.2021 04:00:00;24.06.2021 05:00:00;327.35;327.35;214.77;327.35;327.35
24.06.2021 05:00:00;24.06.2021 06:00:00;610.25;310.77;214.98;310.77;310.77
24.06.2021 06:00:00;24.06.2021 07:00:00;930.18;349.92;216.2;349.92;349.92
24.06.2021 07:00:00;24.06.2021 08:00:00;1059.94;363.55;217.72;354.4;354.4
24.06.2021 08:00:00;24.06.2021 09:00:00;1218.37;384.09;218.64;354.8;354.8
24.06.2021 09:00:00;24.06.2021 10:00:00;1179.32;380.23;229.42;353.79;353.79
24.06.2021 10:00:00;24.06.2021 11:00:00;1016.82;394.87;230.74;353.28;353.28
24.06.2021 11:00:00;24.06.2021 12:00:00;1016.92;404.33;218.64;351.35;351.35
24.06.2021 12:00:00;24.06.2021 13:00:00;998.62;395.89;218.23;350.02;350.02
24.06.2021 13:00:00;24.06.2021 14:00:00;914.92;394.97;218.43;346.16;346.16
24.06.2021 14:00:00;24.06.2021 15:00:00;804.28;392.43;218.13;344.53;344.53
24.06.2021 15:00:00;24.06.2021 16:00:00;583.61;389.79;218.03;342.7;342.7
24.06.2021 16:00:00;24.06.2021 17:00:00;640.66;379.11;218.54;329.38;329.38
24.06.2021 17:00:00;24.06.2021 18:00:00;479.17;370.46;218.54;358.57;358.57
24.06.2021 18:00:00;24.06.2021 19:00:00;457;378.7;218.64;378.7;378.7
24.06.2021 19:00:00;24.06.2021 20:00:00;393.45;379.21;220.67;379.21;379.21
24.06.2021 20:00:00;24.06.2021 21:00:00;360.4;360.4;221.38;360.4;360.4
24.06.2021 21:00:00;24.06.2021 22:00:00;357.24;363.04;220.47;357.24;357.24
24.06.2021 22:00:00;24.06.2021 23:00:00;330.3;343.52;218.43;330.3;330.3
24.06.2021 23:00:00;25.06.2021 00:00:00;303.75;319.21;217.93;303.75;303.75
25.06.2021 00:00:00;25.06.2021 01:00:00;323.36;323.36;216.82;323.36;323.36
25.06.2021 01:00:00;25.06.2021 02:00:00;296.95;308.53;216.32;296.95;296.95
25.06.2021 02:00:00;25.06.2021 03:00:00;284.36;306.8;215.81;284.36;284.36
25.06.2021 03:00:00;25.06.2021 04:00:00;272.27;307.01;215.5;272.27;272.27
25.06.2021 04:00:00;25.06.2021 05:00:00;287.71;306.4;215.4;287.71;287.71
25.06.2021 05:00:00;25.06.2021 06:00:00;324.47;324.47;215.71;324.47;324.47
25.06.2021 06:00:00;25.06.2021 07:00:00;333.82;333.82;216.52;333.82;333.82
25.06.2021 07:00:00;25.06.2021 08:00:00;344.89;344.89;217.64;344.89;344.89
25.06.2021 08:00:00;25.06.2021 09:00:00;363.07;363.07;216.52;363.07;363.07
25.06.2021 09:00:00;25.06.2021 10:00:00;400.85;370.38;215.91;370.38;370.38
25.06.2021 10:00:00;25.06.2021 11:00:00;442.59;377.28;216.52;377.28;377.28
25.06.2021 11:00:00;25.06.2021 12:00:00;423.7;376.88;216.21;376.88;376.88
25.06.2021 12:00:00;25.06.2021 13:00:00;403.08;370.78;215.61;370.78;370.78
25.06.2021 13:00:00;25.06.2021 14:00:00;363.57;363.57;215.4;363.57;363.57
25.06.2021 14:00:00;25.06.2021 15:00:00;357.28;357.28;215.1;357.28;357.28
25.06.2021 15:00:00;25.06.2021 16:00:00;336.46;336.46;215.2;336.46;336.46
25.06.2021 16:00:00;25.06.2021 17:00:00;330.87;330.87;215.71;330.87;330.87
25.06.2021 17:00:00;25.06.2021 18:00:00;340.22;340.22;216.52;340.22;340.22
25.06.2021 18:00:00;25.06.2021 19:00:00;402.78;345.4;216.82;345.4;345.4
25.06.2021 19:00:00;25.06.2021 20:00:00;340.01;340.01;217.13;340.01;340.01
25.06.2021 20:00:00;25.06.2021 21:00:00;326.51;326.51;217.33;326.51;326.51
25.06.2021 21:00:00;25.06.2021 22:00:00;317.06;317.06;217.23;317.06;317.06
25.06.2021 22:00:00;25.06.2021 23:00:00;305.48;305.69;217.13;305.48;305.48
25.06.2021 23:00:00;26.06.2021 00:00:00;269.94;304.77;216.93;269.94;269.94
26.06.2021 00:00:00;26.06.2021 01:00:00;295.21;325.83;240.67;295.21;295.21
26.06.2021 01:00:00;26.06.2021 02:00:00;264.9;325.52;240.27;264.9;264.9
26.06.2021 02:00:00;26.06.2021 03:00:00;224.96;325.02;224.96;224.96;224.96
26.06.2021 03:00:00;26.06.2021 04:00:00;220.29;325.02;220.29;220.29;220.29
26.06.2021 04:00:00;26.06.2021 05:00:00;221.21;325.63;221.21;221.21;221.21
26.06.2021 05:00:00;26.06.2021 06:00:00;251.62;327.45;230.43;251.62;251.62
26.06.2021 06:00:00;26.06.2021 07:00:00;304.44;333.13;233.47;304.44;304.44
26.06.2021 07:00:00;26.06.2021 08:00:00;313.76;337.79;240.06;313.76;313.76
26.06.2021 08:00:00;26.06.2021 09:00:00;333.33;345.7;224.05;333.33;333.33
26.06.2021 09:00:00;26.06.2021 10:00:00;344.69;352.69;229.72;344.69;344.69
26.06.2021 10:00:00;26.06.2021 11:00:00;346;351.48;234.69;346;346
26.06.2021 11:00:00;26.06.2021 12:00:00;346.1;350.46;234.59;346.1;346.1
26.06.2021 12:00:00;26.06.2021 13:00:00;345.6;348.03;234.18;345.6;345.6
26.06.2021 13:00:00;26.06.2021 14:00:00;344.89;346.41;235.7;344.89;344.89
26.06.2021 14:00:00;26.06.2021 15:00:00;342.56;344.18;230.23;342.56;342.56
26.06.2021 15:00:00;26.06.2021 16:00:00;342.35;342.35;228;342.35;342.35
26.06.2021 16:00:00;26.06.2021 17:00:00;345.39;345.39;226.78;345.39;345.39
26.06.2021 17:00:00;26.06.2021 18:00:00;347.32;347.32;227.9;347.32;347.32
26.06.2021 18:00:00;26.06.2021 19:00:00;349.15;349.15;227.9;349.15;349.15
26.06.2021 19:00:00;26.06.2021 20:00:00;348.44;348.44;226.78;348.44;348.44
26.06.2021 20:00:00;26.06.2021 21:00:00;345.19;345.19;224.76;345.19;345.19
26.06.2021 21:00:00;26.06.2021 22:00:00;335.05;335.05;222.83;335.05;335.05
26.06.2021 22:00:00;26.06.2021 23:00:00;325.63;332.22;222.42;325.63;325.63
26.06.2021 23:00:00;27.06.2021 00:00:00;308.09;327.45;221.92;308.09;308.09
27.06.2021 00:00:00;27.06.2021 01:00:00;293.2;324.8;226.05;293.2;293.2
27.06.2021 01:00:00;27.06.2021 02:00:00;285.18;316.87;225.95;285.18;285.18
27.06.2021 02:00:00;27.06.2021 03:00:00;270.75;309.76;225.64;270.75;270.75
27.06.2021 03:00:00;27.06.2021 04:00:00;262.72;298.89;225.03;262.72;262.72
27.06.2021 04:00:00;27.06.2021 05:00:00;250.23;293.81;224.32;250.23;250.23
27.06.2021 05:00:00;27.06.2021 06:00:00;264.15;283.75;223.81;264.15;264.15
27.06.2021 06:00:00;27.06.2021 07:00:00;304.28;304.28;223.71;304.28;304.28
27.06.2021 07:00:00;27.06.2021 08:00:00;305.7;305.7;223.81;305.7;305.7
27.06.2021 08:00:00;27.06.2021 09:00:00;322.67;322.67;224.12;322.67;322.67
27.06.2021 09:00:00;27.06.2021 10:00:00;335.26;335.26;224.83;335.26;335.26
27.06.2021 10:00:00;27.06.2021 11:00:00;340.34;340.34;225.44;340.34;340.34
27.06.2021 11:00:00;27.06.2021 12:00:00;345.42;345.42;225.85;345.42;345.42
27.06.2021 12:00:00;27.06.2021 13:00:00;345.22;345.22;225.95;345.22;345.22
27.06.2021 13:00:00;27.06.2021 14:00:00;328.05;328.05;226.25;328.05;328.05
27.06.2021 14:00:00;27.06.2021 15:00:00;308.04;317.28;226.35;308.04;308.04
27.06.2021 15:00:00;27.06.2021 16:00:00;323.68;324.6;226.66;323.68;323.68
27.06.2021 16:00:00;27.06.2021 17:00:00;348.06;348.06;226.66;348.06;348.06
27.06.2021 17:00:00;27.06.2021 18:00:00;351.52;351.52;226.86;351.52;351.52
27.06.2021 18:00:00;27.06.2021 19:00:00;351.93;351.93;227.37;351.93;351.93
27.06.2021 19:00:00;27.06.2021 20:00:00;353.86;353.86;227.37;353.86;353.86
27.06.2021 20:00:00;27.06.2021 21:00:00;350.91;350.91;227.17;350.91;350.91
27.06.2021 21:00:00;27.06.2021 22:00:00;347.76;347.76;226.86;347.76;347.76
27.06.2021 22:00:00;27.06.2021 23:00:00;340.34;340.34;226.35;340.34;340.34
27.06.2021 23:00:00;28.06.2021 00:00:00;328.46;328.46;225.64;328.46;328.46
28.06.2021 00:00:00;28.06.2021 01:00:00;287.62;339.33;224.93;287.62;287.62
28.06.2021 01:00:00;28.06.2021 02:00:00;284.57;341.56;224.83;284.57;284.57
28.06.2021 02:00:00;28.06.2021 03:00:00;276.03;340.55;224.93;276.03;276.03
28.06.2021 03:00:00;28.06.2021 04:00:00;281.42;336.58;225.03;281.42;281.42
28.06.2021 04:00:00;28.06.2021 05:00:00;317.48;326.83;225.34;317.48;317.48
28.06.2021 05:00:00;28.06.2021 06:00:00;347.96;347.96;225.64;347.96;347.96
28.06.2021 06:00:00;28.06.2021 07:00:00;957.94;362.49;226.86;362.49;362.49
28.06.2021 07:00:00;28.06.2021 08:00:00;1048.26;368.08;227.78;368.08;368.08
28.06.2021 08:00:00;28.06.2021 09:00:00;1000.61;375.39;232.45;375.39;375.39
28.06.2021 09:00:00;28.06.2021 10:00:00;957.43;376.1;233.16;376.1;376.1
28.06.2021 10:00:00;28.06.2021 11:00:00;911.31;376.92;228.69;376.92;376.92
28.06.2021 11:00:00;28.06.2021 12:00:00;883.37;376.61;228.69;376.61;376.61
28.06.2021 12:00:00;28.06.2021 13:00:00;881.24;376.61;228.59;376.61;376.61
28.06.2021 13:00:00;28.06.2021 14:00:00;871.79;373.26;228.49;373.26;373.26
28.06.2021 14:00:00;28.06.2021 15:00:00;859.7;371.74;228.49;371.74;371.74
28.06.2021 15:00:00;28.06.2021 16:00:00;551.66;372.45;228.89;372.45;372.45
28.06.2021 16:00:00;28.06.2021 17:00:00;533.78;370.72;229.1;370.72;370.72
28.06.2021 17:00:00;28.06.2021 18:00:00;709.23;369.6;229.4;369.6;369.6
28.06.2021 18:00:00;28.06.2021 19:00:00;1012.09;369.09;230.01;369.09;369.09
28.06.2021 19:00:00;28.06.2021 20:00:00;1259.37;369.5;230.32;369.5;369.5
28.06.2021 20:00:00;28.06.2021 21:00:00;937.01;363.61;228.79;363.61;363.61
28.06.2021 21:00:00;28.06.2021 22:00:00;919.13;360.36;229.3;360.36;360.36
28.06.2021 22:00:00;28.06.2021 23:00:00;650.51;357.61;229.1;357.61;357.61
28.06.2021 23:00:00;29.06.2021 00:00:00;396.42;355.07;228.39;355.07;355.07
29.06.2021 00:00:00;29.06.2021 01:00:00;365.24;365.75;226.6;365.24;365.24
29.06.2021 01:00:00;29.06.2021 02:00:00;360.35;362.8;226.39;360.35;360.35
29.06.2021 02:00:00;29.06.2021 03:00:00;358.62;360.97;226.29;358.62;358.62
29.06.2021 03:00:00;29.06.2021 04:00:00;357.61;359.64;226.19;357.61;357.61
29.06.2021 04:00:00;29.06.2021 05:00:00;360.56;360.56;226.19;360.56;360.56
29.06.2021 05:00:00;29.06.2021 06:00:00;617.69;363.71;226.39;363.71;363.71
29.06.2021 06:00:00;29.06.2021 07:00:00;954.74;375.22;227.51;375.22;375.22
29.06.2021 07:00:00;29.06.2021 08:00:00;1053.37;396.8;228.12;396.8;396.8
29.06.2021 08:00:00;29.06.2021 09:00:00;1130.23;427.34;228.53;427.34;427.34
29.06.2021 09:00:00;29.06.2021 10:00:00;1059.08;426.42;228.73;426.42;426.42
29.06.2021 10:00:00;29.06.2021 11:00:00;1009.2;423.98;228.84;423.98;423.98
29.06.2021 11:00:00;29.06.2021 12:00:00;1018.15;416.95;228.84;416.95;416.95
29.06.2021 12:00:00;29.06.2021 13:00:00;998.71;405.14;228.84;405.14;405.14
29.06.2021 13:00:00;29.06.2021 14:00:00;969.7;390.18;228.73;390.18;390.18
